Symbol,Name,결산월,회계년,주기,asset,conm,regist_num,year
A049720,고려신용정보,12,2019,Annual,48729768 ,고려신용정보(주),214-81-72290,2019
A049720,고려신용정보,12,2020,Annual,,고려신용정보(주),214-81-72290,2020
A049720,고려신용정보,12,2021,Annual,,고려신용정보(주),214-81-72290,2021
A096690,에이루트,12,2017,Annual,116428169 ,(주)에이루트,123-81-77233,2017
A096690,에이루트,12,2018,Annual,86441024 ,(주)에이루트,123-81-77233,2018
A096690,에이루트,12,2019,Annual,190315597 ,(주)에이루트,123-81-77233,2019
A096690,에이루트,12,2020,Annual,,(주)에이루트,123-81-77233,2020
A096690,에이루트,12,2021,Annual,,(주)에이루트,123-81-77233,2021
A014440,영보화학,12,2017,Annual,179187991 ,영보화학(주),314-81-01120,2017
A014440,영보화학,12,2018,Annual,176083758 ,영보화학(주),314-81-01120,2018
A014440,영보화학,12,2019,Annual,180831116 ,영보화학(주),314-81-01120,2019
A014440,영보화학,12,2020,Annual,,영보화학(주),314-81-01120,2020
A014440,영보화학,12,2021,Annual,,영보화학(주),314-81-01120,2021
A102210,해덕파워웨이,12,2017,Annual,223964802 ,(주)해덕파워웨이,609-81-16351,2017
A102210,해덕파워웨이,12,2018,Annual,216611504 ,(주)해덕파워웨이,609-81-16351,2018
A102210,해덕파워웨이,12,2019,Annual,146820812 ,(주)해덕파워웨이,609-81-16351,2019
A102210,해덕파워웨이,12,2020,Annual,,(주)해덕파워웨이,609-81-16351,2020
A102210,해덕파워웨이,12,2021,Annual,,(주)해덕파워웨이,609-81-16351,2021
A021820,세원정공,6,2017,Annual,634556334 ,(주)세원정공,503-81-11081,2017
A021820,세원정공,6,2018,Annual,663953668 ,(주)세원정공,503-81-11081,2018
A021820,세원정공,6,2019,Annual,619489296 ,(주)세원정공,503-81-11081,2019
A021820,세원정공,6,2020,Annual,612803378 ,(주)세원정공,503-81-11081,2020
A021820,세원정공,6,2021,Annual,,(주)세원정공,503-81-11081,2021
A025870,신라에스지,12,2017,Annual,50213180 ,신라에스지(주),219-81-01029,2017
A025870,신라에스지,12,2018,Annual,47630063 ,신라에스지(주),219-81-01029,2018
A025870,신라에스지,12,2019,Annual,48035276 ,신라에스지(주),219-81-01029,2019
A025870,신라에스지,12,2020,Annual,,신라에스지(주),219-81-01029,2020
A025870,신라에스지,12,2021,Annual,,신라에스지(주),219-81-01029,2021
A008800,행남사,12,2017,Annual,46291545 ,(주)행남사,411-81-01362,2017
A008800,행남사,12,2018,Annual,106134014 ,(주)행남사,411-81-01362,2018
A008800,행남사,12,2019,Annual,44161246 ,(주)행남사,411-81-01362,2019
A008800,행남사,12,2020,Annual,,(주)행남사,411-81-01362,2020
A008800,행남사,12,2021,Annual,,(주)행남사,411-81-01362,2021
A050090,휘닉스소재,12,2017,Annual,44139463 ,(주)휘닉스소재,513-81-18626,2017
A050090,휘닉스소재,12,2018,Annual,33553804 ,(주)휘닉스소재,513-81-18626,2018
A050090,휘닉스소재,12,2019,Annual,44270690 ,(주)휘닉스소재,513-81-18626,2019
A050090,휘닉스소재,12,2020,Annual,,(주)휘닉스소재,513-81-18626,2020
A050090,휘닉스소재,12,2021,Annual,,(주)휘닉스소재,513-81-18626,2021
A014130,한익스프레스,12,2017,Annual,188215330 ,(주)한익스프레스,130-81-16025,2017
A014130,한익스프레스,12,2018,Annual,199582549 ,(주)한익스프레스,130-81-16025,2018
A014130,한익스프레스,12,2019,Annual,266468435 ,(주)한익스프레스,130-81-16025,2019
A014130,한익스프레스,12,2020,Annual,,(주)한익스프레스,130-81-16025,2020
A014130,한익스프레스,12,2021,Annual,,(주)한익스프레스,130-81-16025,2021
A066670,디스플레이텍,12,2017,Annual,166844088 ,(주)디스플레이테크,513-81-13956,2017
A066670,디스플레이텍,12,2018,Annual,172266882 ,(주)디스플레이테크,513-81-13956,2018
A066670,디스플레이텍,12,2019,Annual,167971201 ,(주)디스플레이테크,513-81-13956,2019
A066670,디스플레이텍,12,2020,Annual,,(주)디스플레이테크,513-81-13956,2020
A066670,디스플레이텍,12,2021,Annual,,(주)디스플레이테크,513-81-13956,2021
A177830,파버나인,12,2017,Annual,113945582 ,(주)파버나인,131-81-44728,2017
A177830,파버나인,12,2018,Annual,123062728 ,(주)파버나인,131-81-44728,2018
A177830,파버나인,12,2019,Annual,127455268 ,(주)파버나인,131-81-44728,2019
A177830,파버나인,12,2020,Annual,,(주)파버나인,131-81-44728,2020
A177830,파버나인,12,2021,Annual,,(주)파버나인,131-81-44728,2021
A105840,우진,12,2017,Annual,189940871 ,(주)우진,135-81-05713,2017
A105840,우진,12,2018,Annual,211028961 ,(주)우진,135-81-05713,2018
A105840,우진,12,2019,Annual,199870389 ,(주)우진,135-81-05713,2019
A105840,우진,12,2020,Annual,,(주)우진,135-81-05713,2020
A105840,우진,12,2021,Annual,,(주)우진,135-81-05713,2021
A222810,마이더스AI,12,2017,Annual,18780495 ,(주)마이더스AI,327-86-00082,2017
A222810,마이더스AI,12,2018,Annual,49385746 ,(주)마이더스AI,327-86-00082,2018
A222810,마이더스AI,12,2019,Annual,55633997 ,(주)마이더스AI,327-86-00082,2019
A222810,마이더스AI,12,2020,Annual,,(주)마이더스AI,327-86-00082,2020
A222810,마이더스AI,12,2021,Annual,,(주)마이더스AI,327-86-00082,2021
A037370,EG,12,2017,Annual,97419948 ,(주)이지,305-81-08153,2017
A037370,EG,12,2018,Annual,73329316 ,(주)이지,305-81-08153,2018
A037370,EG,12,2019,Annual,77199021 ,(주)이지,305-81-08153,2019
A037370,EG,12,2020,Annual,,(주)이지,305-81-08153,2020
A037370,EG,12,2021,Annual,,(주)이지,305-81-08153,2021
A026940,부국철강,12,2017,Annual,129693768 ,부국철강(주),410-81-05725,2017
A026940,부국철강,12,2018,Annual,123795692 ,부국철강(주),410-81-05725,2018
A026940,부국철강,12,2019,Annual,122258588 ,부국철강(주),410-81-05725,2019
A026940,부국철강,12,2020,Annual,,부국철강(주),410-81-05725,2020
A026940,부국철강,12,2021,Annual,,부국철강(주),410-81-05725,2021
A039420,케이엘넷,12,2017,Annual,39556614 ,(주)케이엘넷,220-81-02504,2017
A039420,케이엘넷,12,2018,Annual,41961871 ,(주)케이엘넷,220-81-02504,2018
A039420,케이엘넷,12,2019,Annual,44863627 ,(주)케이엘넷,220-81-02504,2019
A039420,케이엘넷,12,2020,Annual,,(주)케이엘넷,220-81-02504,2020
A039420,케이엘넷,12,2021,Annual,,(주)케이엘넷,220-81-02504,2021
A258790,소프트캠프,12,2017,Annual,10769771 ,소프트캠프(주),346-88-00563,2017
A258790,소프트캠프,12,2018,Annual,13311789 ,소프트캠프(주),346-88-00563,2018
A258790,소프트캠프,12,2019,Annual,21126083 ,소프트캠프(주),346-88-00563,2019
A258790,소프트캠프,12,2020,Annual,,소프트캠프(주),346-88-00563,2020
A258790,소프트캠프,12,2021,Annual,,소프트캠프(주),346-88-00563,2021
A094820,일진파워,12,2017,Annual,115632738 ,(주)일진파워,130-81-42372,2017
A094820,일진파워,12,2018,Annual,135439992 ,(주)일진파워,130-81-42372,2018
A094820,일진파워,12,2019,Annual,148305572 ,(주)일진파워,130-81-42372,2019
A094820,일진파워,12,2020,Annual,,(주)일진파워,130-81-42372,2020
A094820,일진파워,12,2021,Annual,,(주)일진파워,130-81-42372,2021
A001080,만호제강,6,2017,Annual,249419065 ,만호제강(주),606-81-08662,2017
A001080,만호제강,6,2018,Annual,252054374 ,만호제강(주),606-81-08662,2018
A001080,만호제강,6,2019,Annual,249265095 ,만호제강(주),606-81-08662,2019
A001080,만호제강,6,2020,Annual,249750179 ,만호제강(주),606-81-08662,2020
A001080,만호제강,6,2021,Annual,,만호제강(주),606-81-08662,2021
A123840,한일진공,12,2017,Annual,161579285 ,(주)한일진공,107-87-33496,2017
A123840,한일진공,12,2018,Annual,158533589 ,(주)한일진공,107-87-33496,2018
A123840,한일진공,12,2019,Annual,122792471 ,(주)한일진공,107-87-33496,2019
A123840,한일진공,12,2020,Annual,,(주)한일진공,107-87-33496,2020
A123840,한일진공,12,2021,Annual,,(주)한일진공,107-87-33496,2021
A001140,국보,12,2017,Annual,73270170 ,(주)국보,104-81-24870,2017
A001140,국보,12,2018,Annual,48188113 ,(주)국보,104-81-24870,2018
A001140,국보,12,2019,Annual,132711839 ,(주)국보,104-81-24870,2019
A001140,국보,12,2020,Annual,,(주)국보,104-81-24870,2020
A001140,국보,12,2021,Annual,,(주)국보,104-81-24870,2021
A313760,윌링스,12,2017,Annual,42387936 ,(주)윌링스,134-86-04069,2017
A313760,윌링스,12,2018,Annual,44115368 ,(주)윌링스,134-86-04069,2018
A313760,윌링스,12,2019,Annual,48729957 ,(주)윌링스,134-86-04069,2019
A313760,윌링스,12,2020,Annual,,(주)윌링스,134-86-04069,2020
A313760,윌링스,12,2021,Annual,,(주)윌링스,134-86-04069,2021
A004780,대륙제관,12,2017,Annual,154374507 ,(주)대륙제관,220-81-04875,2017
A004780,대륙제관,12,2018,Annual,151007379 ,(주)대륙제관,220-81-04875,2018
A004780,대륙제관,12,2019,Annual,157495147 ,(주)대륙제관,220-81-04875,2019
A004780,대륙제관,12,2020,Annual,,(주)대륙제관,220-81-04875,2020
A004780,대륙제관,12,2021,Annual,,(주)대륙제관,220-81-04875,2021
A042110,에스씨디,12,2017,Annual,120553513 ,(주)에스씨디,135-81-02166,2017
A042110,에스씨디,12,2018,Annual,129128866 ,(주)에스씨디,135-81-02166,2018
A042110,에스씨디,12,2019,Annual,139154002 ,(주)에스씨디,135-81-02166,2019
A042110,에스씨디,12,2020,Annual,,(주)에스씨디,135-81-02166,2020
A042110,에스씨디,12,2021,Annual,,(주)에스씨디,135-81-02166,2021
A039020,이건홀딩스,12,2017,Annual,257994754 ,(주)이건홀딩스,134-81-01053,2017
A039020,이건홀딩스,12,2018,Annual,677306291 ,(주)이건홀딩스,134-81-01053,2018
A039020,이건홀딩스,12,2019,Annual,680251524 ,(주)이건홀딩스,134-81-01053,2019
A039020,이건홀딩스,12,2020,Annual,,(주)이건홀딩스,134-81-01053,2020
A039020,이건홀딩스,12,2021,Annual,,(주)이건홀딩스,134-81-01053,2021
A255220,SG,12,2017,Annual,122836078 ,에스지이(주),137-86-03486,2017
A255220,SG,12,2018,Annual,200180759 ,에스지이(주),137-86-03486,2018
A255220,SG,12,2019,Annual,227974975 ,에스지이(주),137-86-03486,2019
A255220,SG,12,2020,Annual,,에스지이(주),137-86-03486,2020
A255220,SG,12,2021,Annual,,에스지이(주),137-86-03486,2021
A065620,제낙스,12,2017,Annual,37264247 ,(주)제낙스,622-81-04426,2017
A065620,제낙스,12,2018,Annual,27837817 ,(주)제낙스,622-81-04426,2018
A065620,제낙스,12,2019,Annual,24780625 ,(주)제낙스,622-81-04426,2019
A065620,제낙스,12,2020,Annual,,(주)제낙스,622-81-04426,2020
A065620,제낙스,12,2021,Annual,,(주)제낙스,622-81-04426,2021
A105330,케이엔더블유,12,2017,Annual,68884489 ,(주)케이엔더블유,129-81-39315,2017
A105330,케이엔더블유,12,2018,Annual,69366058 ,(주)케이엔더블유,129-81-39315,2018
A105330,케이엔더블유,12,2019,Annual,67088750 ,(주)케이엔더블유,129-81-39315,2019
A105330,케이엔더블유,12,2020,Annual,,(주)케이엔더블유,129-81-39315,2020
A105330,케이엔더블유,12,2021,Annual,,(주)케이엔더블유,129-81-39315,2021
A187220,디티앤씨,12,2017,Annual,122555588 ,(주)디티앤씨,129-81-37694,2017
A187220,디티앤씨,12,2018,Annual,151417364 ,(주)디티앤씨,129-81-37694,2018
A187220,디티앤씨,12,2019,Annual,179838735 ,(주)디티앤씨,129-81-37694,2019
A187220,디티앤씨,12,2020,Annual,,(주)디티앤씨,129-81-37694,2020
A187220,디티앤씨,12,2021,Annual,,(주)디티앤씨,129-81-37694,2021
A101240,씨큐브,12,2017,Annual,65451972 ,씨큐브(주),301-81-47023,2017
A101240,씨큐브,12,2018,Annual,72801957 ,씨큐브(주),301-81-47023,2018
A101240,씨큐브,12,2019,Annual,82177764 ,씨큐브(주),301-81-47023,2019
A101240,씨큐브,12,2020,Annual,,씨큐브(주),301-81-47023,2020
A101240,씨큐브,12,2021,Annual,,씨큐브(주),301-81-47023,2021
A111110,호전실업,12,2017,Annual,285260525 ,호전실업(주),105-81-64268,2017
A111110,호전실업,12,2018,Annual,287546984 ,호전실업(주),105-81-64268,2018
A111110,호전실업,12,2019,Annual,292309122 ,호전실업(주),105-81-64268,2019
A111110,호전실업,12,2020,Annual,,호전실업(주),105-81-64268,2020
A111110,호전실업,12,2021,Annual,,호전실업(주),105-81-64268,2021
A225430,케이엠제약,3,2017,Annual,23955875 ,케이엠제약(주),420-86-00149,2017
A225430,케이엠제약,12,2018,Annual,32735715 ,케이엠제약(주),420-86-00149,2018
A225430,케이엠제약,12,2019,Annual,43142804 ,케이엠제약(주),420-86-00149,2019
A225430,케이엠제약,12,2020,Annual,,케이엠제약(주),420-86-00149,2020
A225430,케이엠제약,12,2021,Annual,,케이엠제약(주),420-86-00149,2021
A149980,하이로닉,12,2017,Annual,50030989 ,(주)하이로닉,206-86-21359,2017
A149980,하이로닉,12,2018,Annual,43012662 ,(주)하이로닉,206-86-21359,2018
A149980,하이로닉,12,2019,Annual,46866861 ,(주)하이로닉,206-86-21359,2019
A149980,하이로닉,12,2020,Annual,,(주)하이로닉,206-86-21359,2020
A149980,하이로닉,12,2021,Annual,,(주)하이로닉,206-86-21359,2021
A096350,대창솔루션,12,2017,Annual,137335520 ,(주)대창솔루션,603-81-14879,2017
A096350,대창솔루션,12,2018,Annual,151300048 ,(주)대창솔루션,603-81-14879,2018
A096350,대창솔루션,12,2019,Annual,156535069 ,(주)대창솔루션,603-81-14879,2019
A096350,대창솔루션,12,2020,Annual,,(주)대창솔루션,603-81-14879,2020
A096350,대창솔루션,12,2021,Annual,,(주)대창솔루션,603-81-14879,2021
A009180,한솔로지스틱스,12,2017,Annual,91872344 ,한솔로지스틱스(주),102-81-41359,2017
A009180,한솔로지스틱스,12,2018,Annual,126782732 ,한솔로지스틱스(주),102-81-41359,2018
A009180,한솔로지스틱스,12,2019,Annual,166754679 ,한솔로지스틱스(주),102-81-41359,2019
A009180,한솔로지스틱스,12,2020,Annual,,한솔로지스틱스(주),102-81-41359,2020
A009180,한솔로지스틱스,12,2021,Annual,,한솔로지스틱스(주),102-81-41359,2021
A217620,디딤,12,2017,Annual,54140507 ,(주)디딤,896-81-00036,2017
A217620,디딤,12,2018,Annual,69675606 ,(주)디딤,896-81-00036,2018
A217620,디딤,12,2019,Annual,117030402 ,(주)디딤,896-81-00036,2019
A217620,디딤,12,2020,Annual,,(주)디딤,896-81-00036,2020
A217620,디딤,12,2021,Annual,,(주)디딤,896-81-00036,2021
A230980,에이트원,12,2017,Annual,48118400 ,(주)솔트웍스,721-86-00251,2017
A230980,에이트원,12,2018,Annual,58799883 ,(주)솔트웍스,721-86-00251,2018
A230980,에이트원,12,2019,Annual,33494934 ,(주)솔트웍스,721-86-00251,2019
A230980,에이트원,12,2020,Annual,,(주)솔트웍스,721-86-00251,2020
A230980,에이트원,12,2021,Annual,,(주)솔트웍스,721-86-00251,2021
A027830,대성창투,12,2017,Annual,48766632 ,대성창업투자(주),503-81-14448,2017
A027830,대성창투,12,2018,Annual,50775789 ,대성창업투자(주),503-81-14448,2018
A027830,대성창투,12,2019,Annual,50926213 ,대성창업투자(주),503-81-14448,2019
A027830,대성창투,12,2020,Annual,,대성창업투자(주),503-81-14448,2020
A027830,대성창투,12,2021,Annual,,대성창업투자(주),503-81-14448,2021
A089850,유비벨록스,12,2017,Annual,126996795 ,유비벨록스(주),119-81-41677,2017
A089850,유비벨록스,12,2018,Annual,295628614 ,유비벨록스(주),119-81-41677,2018
A089850,유비벨록스,12,2019,Annual,291875648 ,유비벨록스(주),119-81-41677,2019
A089850,유비벨록스,12,2020,Annual,,유비벨록스(주),119-81-41677,2020
A089850,유비벨록스,12,2021,Annual,,유비벨록스(주),119-81-41677,2021
A104040,대성파인텍,12,2017,Annual,87555780 ,(주)대성파인텍,608-81-36825,2017
A104040,대성파인텍,12,2018,Annual,92396974 ,(주)대성파인텍,608-81-36825,2018
A104040,대성파인텍,12,2019,Annual,91992889 ,(주)대성파인텍,608-81-36825,2019
A104040,대성파인텍,12,2020,Annual,,(주)대성파인텍,608-81-36825,2020
A104040,대성파인텍,12,2021,Annual,,(주)대성파인텍,608-81-36825,2021
A002680,한탑,12,2017,Annual,122688248 ,(주)한탑,617-81-00559,2017
A002680,한탑,12,2018,Annual,137047969 ,(주)한탑,617-81-00559,2018
A002680,한탑,12,2019,Annual,129874663 ,(주)한탑,617-81-00559,2019
A002680,한탑,12,2020,Annual,,(주)한탑,617-81-00559,2020
A002680,한탑,12,2021,Annual,,(주)한탑,617-81-00559,2021
A089530,에이티세미콘,12,2017,Annual,95580943 ,(주)에이티세미콘,126-81-55539,2017
A089530,에이티세미콘,12,2018,Annual,100545397 ,(주)에이티세미콘,126-81-55539,2018
A089530,에이티세미콘,12,2019,Annual,152543768 ,(주)에이티세미콘,126-81-55539,2019
A089530,에이티세미콘,12,2020,Annual,,(주)에이티세미콘,126-81-55539,2020
A089530,에이티세미콘,12,2021,Annual,,(주)에이티세미콘,126-81-55539,2021
A294630,서남,12,2017,Annual,8500245 ,(주)서남,129-81-78832,2017
A294630,서남,12,2018,Annual,10672729 ,(주)서남,129-81-78832,2018
A294630,서남,12,2019,Annual,10526328 ,(주)서남,129-81-78832,2019
A294630,서남,12,2020,Annual,,(주)서남,129-81-78832,2020
A294630,서남,12,2021,Annual,,(주)서남,129-81-78832,2021
A053620,태양,12,2017,Annual,188210060 ,(주)태양,312-81-07206,2017
A053620,태양,12,2018,Annual,184230278 ,(주)태양,312-81-07206,2018
A053620,태양,12,2019,Annual,187680294 ,(주)태양,312-81-07206,2019
A053620,태양,12,2020,Annual,,(주)태양,312-81-07206,2020
A053620,태양,12,2021,Annual,,(주)태양,312-81-07206,2021
A286750,나노브릭,12,2017,Annual,18335455 ,(주)나노브릭,135-81-91640,2017
A286750,나노브릭,12,2018,Annual,18088485 ,(주)나노브릭,135-81-91640,2018
A286750,나노브릭,12,2019,Annual,24551526 ,(주)나노브릭,135-81-91640,2019
A286750,나노브릭,12,2020,Annual,,(주)나노브릭,135-81-91640,2020
A286750,나노브릭,12,2021,Annual,,(주)나노브릭,135-81-91640,2021
A092460,한라IMS,12,2017,Annual,99173676 ,한라아이엠에스(주),606-81-57969,2017
A092460,한라IMS,12,2018,Annual,105176904 ,한라아이엠에스(주),606-81-57969,2018
A092460,한라IMS,12,2019,Annual,112841733 ,한라아이엠에스(주),606-81-57969,2019
A092460,한라IMS,12,2020,Annual,,한라아이엠에스(주),606-81-57969,2020
A092460,한라IMS,12,2021,Annual,,한라아이엠에스(주),606-81-57969,2021
A100660,서암기계공업,12,2017,Annual,68604285 ,서암기계공업(주),410-81-01068,2017
A100660,서암기계공업,12,2018,Annual,68407348 ,서암기계공업(주),410-81-01068,2018
A100660,서암기계공업,12,2019,Annual,69554367 ,서암기계공업(주),410-81-01068,2019
A100660,서암기계공업,12,2020,Annual,,서암기계공업(주),410-81-01068,2020
A100660,서암기계공업,12,2021,Annual,,서암기계공업(주),410-81-01068,2021
A153490,우리이앤엘,12,2017,Annual,128015195 ,우리이앤엘(주),134-86-48994,2017
A153490,우리이앤엘,12,2018,Annual,122849281 ,우리이앤엘(주),134-86-48994,2018
A153490,우리이앤엘,12,2019,Annual,98003925 ,우리이앤엘(주),134-86-48994,2019
A153490,우리이앤엘,12,2020,Annual,,우리이앤엘(주),134-86-48994,2020
A153490,우리이앤엘,12,2021,Annual,,우리이앤엘(주),134-86-48994,2021
A131760,파인텍,12,2017,Annual,150391939 ,(주)파인텍,128-86-35081,2017
A131760,파인텍,12,2018,Annual,103303838 ,(주)파인텍,128-86-35081,2018
A131760,파인텍,12,2019,Annual,120241702 ,(주)파인텍,128-86-35081,2019
A131760,파인텍,12,2020,Annual,,(주)파인텍,128-86-35081,2020
A131760,파인텍,12,2021,Annual,,(주)파인텍,128-86-35081,2021
A007370,진양제약,12,2017,Annual,73848507 ,진양제약(주),214-81-10673,2017
A007370,진양제약,12,2018,Annual,70061148 ,진양제약(주),214-81-10673,2018
A007370,진양제약,12,2019,Annual,68277806 ,진양제약(주),214-81-10673,2019
A007370,진양제약,12,2020,Annual,,진양제약(주),214-81-10673,2020
A007370,진양제약,12,2021,Annual,,진양제약(주),214-81-10673,2021
A038950,파인디지털,12,2017,Annual,101843769 ,(주)파인디지털,213-81-91028,2017
A038950,파인디지털,12,2018,Annual,101738582 ,(주)파인디지털,213-81-91028,2018
A038950,파인디지털,12,2019,Annual,106556674 ,(주)파인디지털,213-81-91028,2019
A038950,파인디지털,12,2020,Annual,,(주)파인디지털,213-81-91028,2020
A038950,파인디지털,12,2021,Annual,,(주)파인디지털,213-81-91028,2021
A073190,듀오백,12,2017,Annual,39279572 ,(주)듀오백,136-81-07470,2017
A073190,듀오백,12,2018,Annual,34065097 ,(주)듀오백,136-81-07470,2018
A073190,듀오백,12,2019,Annual,32605733 ,(주)듀오백,136-81-07470,2019
A073190,듀오백,12,2020,Annual,,(주)듀오백,136-81-07470,2020
A073190,듀오백,12,2021,Annual,,(주)듀오백,136-81-07470,2021
A013360,일성건설,12,2017,Annual,305298894 ,일성건설(주),105-81-29640,2017
A013360,일성건설,12,2018,Annual,308746515 ,일성건설(주),105-81-29640,2018
A013360,일성건설,12,2019,Annual,350862593 ,일성건설(주),105-81-29640,2019
A013360,일성건설,12,2020,Annual,,일성건설(주),105-81-29640,2020
A013360,일성건설,12,2021,Annual,,일성건설(주),105-81-29640,2021
A133820,화인베스틸,12,2017,Annual,215737385 ,(주)화인베스틸,608-81-68647,2017
A133820,화인베스틸,12,2018,Annual,228133467 ,(주)화인베스틸,608-81-68647,2018
A133820,화인베스틸,12,2019,Annual,210800585 ,(주)화인베스틸,608-81-68647,2019
A133820,화인베스틸,12,2020,Annual,,(주)화인베스틸,608-81-68647,2020
A133820,화인베스틸,12,2021,Annual,,(주)화인베스틸,608-81-68647,2021
A014190,원익큐브,12,2017,Annual,155057887 ,(주)원익큐브,220-81-05078,2017
A014190,원익큐브,12,2018,Annual,151715209 ,(주)원익큐브,220-81-05078,2018
A014190,원익큐브,12,2019,Annual,142869413 ,(주)원익큐브,220-81-05078,2019
A014190,원익큐브,12,2020,Annual,,(주)원익큐브,220-81-05078,2020
A014190,원익큐브,12,2021,Annual,,(주)원익큐브,220-81-05078,2021
A069410,엔텔스,12,2017,Annual,55523372 ,(주)엔텔스,220-81-93121,2017
A069410,엔텔스,12,2018,Annual,56119424 ,(주)엔텔스,220-81-93121,2018
A069410,엔텔스,12,2019,Annual,65880953 ,(주)엔텔스,220-81-93121,2019
A069410,엔텔스,12,2020,Annual,,(주)엔텔스,220-81-93121,2020
A069410,엔텔스,12,2021,Annual,,(주)엔텔스,220-81-93121,2021
A001000,신라섬유,12,2017,Annual,32122070 ,신라섬유(주),502-81-01407,2017
A001000,신라섬유,12,2018,Annual,31856676 ,신라섬유(주),502-81-01407,2018
A001000,신라섬유,12,2019,Annual,32161672 ,신라섬유(주),502-81-01407,2019
A001000,신라섬유,12,2020,Annual,,신라섬유(주),502-81-01407,2020
A001000,신라섬유,12,2021,Annual,,신라섬유(주),502-81-01407,2021
A036480,대성미생물,12,2017,Annual,34782459 ,(주)대성미생물연구소,138-81-02340,2017
A036480,대성미생물,12,2018,Annual,38098477 ,(주)대성미생물연구소,138-81-02340,2018
A036480,대성미생물,12,2019,Annual,50767498 ,(주)대성미생물연구소,138-81-02340,2019
A036480,대성미생물,12,2020,Annual,,(주)대성미생물연구소,138-81-02340,2020
A036480,대성미생물,12,2021,Annual,,(주)대성미생물연구소,138-81-02340,2021
A064520,바른전자,12,2017,Annual,95254890 ,(주)바른전자,130-81-55315,2017
A064520,바른전자,12,2018,Annual,78019141 ,(주)바른전자,130-81-55315,2018
A064520,바른전자,12,2019,Annual,76832470 ,(주)바른전자,130-81-55315,2019
A064520,바른전자,12,2020,Annual,,(주)바른전자,130-81-55315,2020
A064520,바른전자,12,2021,Annual,,(주)바른전자,130-81-55315,2021
A039010,현대통신,12,2017,Annual,100631143 ,현대통신(주),220-81-51999,2017
A039010,현대통신,12,2018,Annual,111225279 ,현대통신(주),220-81-51999,2018
A039010,현대통신,12,2019,Annual,109199698 ,현대통신(주),220-81-51999,2019
A039010,현대통신,12,2020,Annual,,현대통신(주),220-81-51999,2020
A039010,현대통신,12,2021,Annual,,현대통신(주),220-81-51999,2021
A092300,현우산업,12,2017,Annual,137952570 ,현우산업(주),137-81-15371,2017
A092300,현우산업,12,2018,Annual,155155193 ,현우산업(주),137-81-15371,2018
A092300,현우산업,12,2019,Annual,165964411 ,현우산업(주),137-81-15371,2019
A092300,현우산업,12,2020,Annual,,현우산업(주),137-81-15371,2020
A092300,현우산업,12,2021,Annual,,현우산업(주),137-81-15371,2021
A078350,한양디지텍,12,2017,Annual,58900382 ,한양디지텍(주),124-86-19959,2017
A078350,한양디지텍,12,2018,Annual,65770822 ,한양디지텍(주),124-86-19959,2018
A078350,한양디지텍,12,2019,Annual,94167003 ,한양디지텍(주),124-86-19959,2019
A078350,한양디지텍,12,2020,Annual,,한양디지텍(주),124-86-19959,2020
A078350,한양디지텍,12,2021,Annual,,한양디지텍(주),124-86-19959,2021
A297570,알로이스,12,2017,Annual,4258149 ,(주)알로이스,531-87-00960,2017
A297570,알로이스,12,2018,Annual,9940354 ,(주)알로이스,531-87-00960,2018
A297570,알로이스,12,2019,Annual,21853390 ,(주)알로이스,531-87-00960,2019
A297570,알로이스,12,2020,Annual,,(주)알로이스,531-87-00960,2020
A297570,알로이스,12,2021,Annual,,(주)알로이스,531-87-00960,2021
A009770,삼정펄프,12,2017,Annual,206420528 ,삼정펄프(주),125-81-00201,2017
A009770,삼정펄프,12,2018,Annual,201823661 ,삼정펄프(주),125-81-00201,2018
A009770,삼정펄프,12,2019,Annual,206283506 ,삼정펄프(주),125-81-00201,2019
A009770,삼정펄프,12,2020,Annual,,삼정펄프(주),125-81-00201,2020
A009770,삼정펄프,12,2021,Annual,,삼정펄프(주),125-81-00201,2021
A018620,우진비앤지,12,2017,Annual,60637891 ,우진비앤지(주),124-81-14283,2017
A018620,우진비앤지,12,2018,Annual,60048957 ,우진비앤지(주),124-81-14283,2018
A018620,우진비앤지,12,2019,Annual,85132438 ,우진비앤지(주),124-81-14283,2019
A018620,우진비앤지,12,2020,Annual,,우진비앤지(주),124-81-14283,2020
A018620,우진비앤지,12,2021,Annual,,우진비앤지(주),124-81-14283,2021
A042940,상지카일룸,12,2017,Annual,40446347 ,(주)상지카일룸,129-81-04500,2017
A042940,상지카일룸,12,2018,Annual,127635929 ,(주)상지카일룸,129-81-04500,2018
A042940,상지카일룸,12,2019,Annual,154372206 ,(주)상지카일룸,129-81-04500,2019
A042940,상지카일룸,12,2020,Annual,,(주)상지카일룸,129-81-04500,2020
A042940,상지카일룸,12,2021,Annual,,(주)상지카일룸,129-81-04500,2021
A003310,대주산업,12,2017,Annual,84265987 ,대주산업(주),207-81-39347,2017
A003310,대주산업,12,2018,Annual,89578990 ,대주산업(주),207-81-39347,2018
A003310,대주산업,12,2019,Annual,87056687 ,대주산업(주),207-81-39347,2019
A003310,대주산업,12,2020,Annual,,대주산업(주),207-81-39347,2020
A003310,대주산업,12,2021,Annual,,대주산업(주),207-81-39347,2021
A043910,자연과환경,12,2017,Annual,48195840 ,(주)자연과환경,215-81-78735,2017
A043910,자연과환경,12,2018,Annual,49568582 ,(주)자연과환경,215-81-78735,2018
A043910,자연과환경,12,2019,Annual,71998225 ,(주)자연과환경,215-81-78735,2019
